accessions	n_unique	n_shared	best_peptide_score	group_qvalue	is_target_winner
sp|B7ZW38|HNRC3_HUMAN;sp|O60812|HNRC1_HUMAN;sp|P0DMR1|HNRC4_HUMAN	1	9	14.598536269592769	0	true
sp|O43175|SERA_HUMAN	22	0	13.925741535382855	0	true
sp|O75717|WDHD1_HUMAN	18	0	14.210662203121894	0	true
sp|P00338|LDHA_HUMAN	13	0	14.54834124544136	0	true
sp|P02765|FETUA_HUMAN	3	0	14.298130252306802	0	true
sp|P02768|ALBU_HUMAN	4	0	13.029791696768745	0	true
sp|P04083|ANXA1_HUMAN	23	0	13.131975831542375	0	true
sp|P04350|TBB4A_HUMAN	1	13	24.23846755662413	0	true
sp|P05543|THBG_HUMAN	4	1	15.480054751113254	0	true
sp|P06576|ATPB_HUMAN	17	0	13.513608167347485	0	true
sp|P06733|ENOA_HUMAN	18	2	13.172518327099803	0	true
sp|P07237|PDIA1_HUMAN	30	0	13.174437930706393	0	true
sp|P07437|TBB5_HUMAN	3	15	24.23846755662413	0	true
sp|P07910|HNRPC_HUMAN	8	9	15.020015956168756	0	true
sp|P08238|HS90B_HUMAN	15	25	13.113215839248529	0	true
sp|P08670|VIME_HUMAN	33	5	14.05951806781401	0	true
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN	7	17	14.253089900825614	0	true
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN	1	14	18.201437892535225	0	true
sp|P11021|BIP_HUMAN	36	1	14.507609712824875	0	true
sp|P11142|HSP7C_HUMAN	18	9	14.253089900825614	0	true
sp|P13473|LAMP2_HUMAN	4	0	14.459857542922876	0	true
sp|P14174|MIF_HUMAN	4	0	14.779584386444364	0	true
sp|P14618|KPYM_HUMAN	30	0	17.06486163610222	0	true
sp|P17066|HSP76_HUMAN	1	8	14.253089900825614	0	true
sp|P19823|ITIH2_HUMAN	6	0	13.285331671211287	0	true
sp|P21796|VDAC1_HUMAN	14	0	14.291736537847651	0	true
sp|P23396|RS3_HUMAN	17	0	13.394388876598581	0	true
sp|P25205|MCM3_HUMAN	37	1	13.401703743140894	0	true
sp|P26373|RL13_HUMAN	11	0	13.259963677770248	0	true
sp|P30050|RL12_HUMAN	7	0	13.934336607050898	0	true
sp|P32119|PRDX2_HUMAN	8	1	16.012889808793812	0	true
sp|P34931|HS71L_HUMAN	0	13	14.253089900825614	0	true
sp|P37802|TAGL2_HUMAN	14	0	13.599283112183729	0	true
sp|P46783|RS10_HUMAN	8	0	14.881803500944233	0	true
sp|P54652|HSP72_HUMAN	2	8	14.253089900825614	0	true
sp|P62249|RS16_HUMAN	10	0	13.65392280160636	0	true
sp|P62263|RS14_HUMAN	5	0	14.187620964316842	0	true
sp|P62277|RS13_HUMAN	8	1	13.099354406362108	0	true
sp|P62826|RAN_HUMAN	9	0	13.903304759036555	0	true
sp|P62937|PPIA_HUMAN	9	0	15.35727049722952	0	true
sp|P63241|IF5A1_HUMAN	7	0	13.52982879549874	0	true
sp|P68363|TBA1B_HUMAN	0	18	18.201437892535225	0	true
sp|P68366|TBA4A_HUMAN	4	14	18.201437892535225	0	true
sp|P68371|TBB4B_HUMAN	1	18	24.23846755662413	0	true
sp|P78527|PRKDC_HUMAN	161	0	13.97738543080274	0	true
sp|Q00610|CLH1_HUMAN	48	16	16.828118784802253	0	true
sp|Q01130|SRSF2_HUMAN	4	2	15.44018921549248	0	true
sp|Q09028|RBBP4_HUMAN	4	7	14.319385324589703	0	true
sp|Q13509|TBB3_HUMAN	4	15	24.23846755662413	0	true
sp|Q13885|TBB2A_HUMAN	2	14	24.23846755662413	0	true
sp|Q15084|PDIA6_HUMAN	13	0	13.872156118785881	0	true
sp|Q15397|PUM3_HUMAN	17	0	13.38193046704208	0	true
sp|Q16576|RBBP7_HUMAN	8	7	14.319385324589703	0	true
sp|Q5T1M5|FKB15_HUMAN	17	0	24.403991345032505	0	true
sp|Q71U36|TBA1A_HUMAN	0	19	18.201437892535225	0	true
sp|Q969V3|NCLN_HUMAN	15	0	14.467195272418925	0	true
sp|Q9BQE3|TBA1C_HUMAN	1	17	18.201437892535225	0	true
sp|Q9BRL6|SRSF8_HUMAN	2	2	15.44018921549248	0	true
sp|Q9BUF5|TBB6_HUMAN	5	9	24.23846755662413	0	true
sp|Q9H4B7|TBB1_HUMAN	1	6	24.23846755662413	0	true
sp|Q9ULW0|TPX2_HUMAN	9	0	19.35296281748826	0	true
sp|Q9UPN6|SCAF8_HUMAN	4	1	20.910954327031146	0	true
gi|136429|sp|P00761|TRYP_PIG	4	0	10.850859673502638	0.002196595277320154	true
sp|A0A024R1R8|TMA7B_HUMAN;sp|Q9Y2S6|TMA7_HUMAN	1	0	4.563361874017276	0.002196595277320154	true
sp|A0A2R8Y4L2|RA1L3_HUMAN	1	18	11.270175663018795	0.002196595277320154	true
sp|A0AV96|RBM47_HUMAN	2	0	3.133745299938357	0.002196595277320154	true
sp|A0AVT1|UBA6_HUMAN	25	0	4.040452920240194	0.002196595277320154	true
sp|A0FGR8|ESYT2_HUMAN	16	0	3.5956933200645147	0.002196595277320154	true
sp|A0MZ66|SHOT1_HUMAN	16	0	4.036490911733966	0.002196595277320154	true
sp|A0PJW6|TM223_HUMAN	3	0	2.6579321435879795	0.002196595277320154	true
sp|A1L0T0|HACL2_HUMAN	10	0	6.230760914778521	0.002196595277320154	true
sp|A2A3N6|PIPSL_HUMAN	0	7	4.222515844638917	0.002196595277320154	true
sp|A3KMH1|VWA8_HUMAN	13	0	3.527683474782341	0.002196595277320154	true
sp|A4D2H0|CTGEF_HUMAN;sp|Q86UF2|CTGE6_HUMAN	1	3	2.705716637835909	0.002196595277320154	true
sp|A5YKK6|CNOT1_HUMAN	31	0	5.116341580178787	0.002196595277320154	true
sp|A6NCE7|MP3B2_HUMAN;sp|Q9GZQ8|MLP3B_HUMAN	2	0	3.568938940567123	0.002196595277320154	true
sp|A6NDG6|PGP_HUMAN	6	0	3.79483874916024	0.002196595277320154	true
sp|A6NDU8|RIMC1_HUMAN	3	0	3.078546934073666	0.002196595277320154	true
sp|A6NHR9|SMHD1_HUMAN	24	0	4.489889704781609	0.002196595277320154	true
sp|A6NKF1|SAC31_HUMAN	2	0	2.5930273451156367	0.002196595277320154	true
sp|A6NKT7|RGPD3_HUMAN	0	20	6.45750429866	0.002196595277320154	true
sp|A8CG34|P121C_HUMAN	6	0	3.1348428415692817	0.002196595277320154	true
sp|A8K855|EFCB7_HUMAN	1	0	3.76062852896286	0.002196595277320154	true
sp|A8MWD9|RUXGL_HUMAN;sp|P62308|RUXG_HUMAN	3	0	8.534630431752507	0.002196595277320154	true
sp|A9QM74|IMA8_HUMAN	1	0	6.283497777022125	0.002196595277320154	true
sp|B0I1T2|MYO1G_HUMAN	24	0	6.209942657056649	0.002196595277320154	true
sp|C9JRZ8|AK1BF_HUMAN	0	3	7.107563883179179	0.002196595277320154	true
sp|E9PAV3|NACAM_HUMAN	4	0	10.147362855494224	0.002196595277320154	true
sp|O00115|DNS2A_HUMAN	2	0	3.1201946091381814	0.002196595277320154	true
sp|O00116|ADAS_HUMAN	17	0	5.12182381644726	0.002196595277320154	true
sp|O00139|KIF2A_HUMAN	10	0	4.840429262150208	0.002196595277320154	true
sp|O00148|DX39A_HUMAN	11	10	10.177872407347705	0.002196595277320154	true
sp|O00154|BACH_HUMAN	10	0	4.756952560093981	0.002196595277320154	true
sp|O00159|MYO1C_HUMAN	17	1	4.3234624502012196	0.002196595277320154	true
sp|O00161|SNP23_HUMAN	6	0	2.83718322895281	0.002196595277320154	true
sp|O00170|AIP_HUMAN	12	0	3.800648457208321	0.002196595277320154	true
sp|O00178|GTPB1_HUMAN	7	0	2.7477726408847487	0.002196595277320154	true
sp|O00186|STXB3_HUMAN	11	0	5.7918412286233965	0.002196595277320154	true
sp|O00194|RB27B_HUMAN	5	1	3.7549341545047836	0.002196595277320154	true
sp|O00203|AP3B1_HUMAN	12	0	3.940109077203836	0.002196595277320154	true
sp|O00217|NDUS8_HUMAN	5	0	6.522556341669686	0.002196595277320154	true
sp|O00231|PSD11_HUMAN	21	0	6.0266935512192275	0.002196595277320154	true
sp|O00232|PSD12_HUMAN	16	0	7.110760227728681	0.002196595277320154	true
sp|O00233|PSMD9_HUMAN	6	0	3.51239390536879	0.002196595277320154	true
sp|O00244|ATOX1_HUMAN	1	0	3.632436002069586	0.002196595277320154	true
sp|O00255|MEN1_HUMAN	5	0	3.3321843817421812	0.002196595277320154	true
sp|O00264|PGRC1_HUMAN	8	1	7.532400559150599	0.002196595277320154	true
sp|O00267|SPT5H_HUMAN	24	0	4.155848176815112	0.002196595277320154	true
sp|O00273|DFFA_HUMAN	7	0	7.826650783644743	0.002196595277320154	true
sp|O00299|CLIC1_HUMAN	9	0	10.345825590079974	0.002196595277320154	true
sp|O00303|EIF3F_HUMAN	10	0	7.519203362334763	0.002196595277320154	true
sp|O00330|ODPX_HUMAN	8	0	2.7573162326707337	0.002196595277320154	true
sp|O00391|QSOX1_HUMAN	4	0	4.5398667882482595	0.002196595277320154	true
sp|O00400|ACATN_HUMAN	2	0	3.208411353666691	0.002196595277320154	true
sp|O00410|IPO5_HUMAN	30	3	10.214864319669745	0.002196595277320154	true
sp|O00422|SAP18_HUMAN	5	0	5.804235759672827	0.002196595277320154	true
sp|O00425|IF2B3_HUMAN	21	2	6.8439032653385725	0.002196595277320154	true
sp|O00429|DNM1L_HUMAN	27	0	5.3184194660489865	0.002196595277320154	true
sp|O00442|RTCA_HUMAN	4	0	4.656207648783604	0.002196595277320154	true
sp|O00458|IFRD1_HUMAN	4	0	2.70427862179465	0.002196595277320154	true
sp|O00459|P85B_HUMAN	3	0	8.377244751164334	0.002196595277320154	true
sp|O00461|GOLI4_HUMAN	11	0	3.8575777871256727	0.002196595277320154	true
sp|O00483|NDUA4_HUMAN	3	0	6.557881497914152	0.002196595277320154	true
sp|O00487|PSDE_HUMAN	9	0	7.275577637860959	0.002196595277320154	true
sp|O00499|BIN1_HUMAN	6	0	2.5335842624170133	0.002196595277320154	true
sp|O00505|IMA4_HUMAN	5	2	5.380263511378875	0.002196595277320154	true
sp|O00506|STK25_HUMAN	1	2	5.31478380176688	0.002196595277320154	true
sp|O00507|USP9Y_HUMAN	2	15	4.358195815632992	0.002196595277320154	true
sp|O00534|VMA5A_HUMAN	11	0	3.622160374883328	0.002196595277320154	true
sp|O00541|PESC_HUMAN	13	0	5.723234696508524	0.002196595277320154	true
sp|O00560|SDCB1_HUMAN	3	0	3.0255917792177955	0.002196595277320154	true
sp|O00567|NOP56_HUMAN	23	0	7.550340202215119	0.002196595277320154	true
sp|O00571|DDX3X_HUMAN	27	1	9.595596863291716	0.002196595277320154	true
sp|O00592|PODXL_HUMAN	9	0	6.764459102823232	0.002196595277320154	true
sp|O00625|PIR_HUMAN	8	0	4.543658062491945	0.002196595277320154	true
sp|O00629|IMA3_HUMAN	6	2	5.380263511378875	0.002196595277320154	true
sp|O00712|NFIB_HUMAN	3	2	3.206622551786251	0.002196595277320154	true
sp|O00743|PPP6_HUMAN	3	0	4.854065728675429	0.002196595277320154	true
sp|O00763|ACACB_HUMAN	1	6	3.458557088274734	0.002196595277320154	true
sp|O00764|PDXK_HUMAN	9	0	5.5330800359904915	0.002196595277320154	true
sp|O00767|SCD_HUMAN	4	0	4.355942652568458	0.002196595277320154	true
sp|O14493|CLD4_HUMAN;sp|O15551|CLD3_HUMAN;sp|O95484|CLD9_HUMAN;sp|P56747|CLD6_HUMAN	1	0	2.6739843601545092	0.002196595277320154	true
sp|O14521|DHSD_HUMAN	1	0	2.6047003450861386	0.002196595277320154	true
sp|O14548|CO72L_HUMAN	4	0	3.640747828476356	0.002196595277320154	true
sp|O14561|ACPM_HUMAN	3	0	6.680422070678307	0.002196595277320154	true
sp|O14562|UBFD1_HUMAN	5	0	2.5110608694771837	0.002196595277320154	true
sp|O14579|COPE_HUMAN	7	0	4.9210795118462025	0.002196595277320154	true
sp|O14602|IF1AY_HUMAN;sp|P47813|IF1AX_HUMAN	4	0	5.956623403038678	0.002196595277320154	true
sp|O14617|AP3D1_HUMAN	17	0	3.2791965888701684	0.002196595277320154	true
sp|O14639|ABLM1_HUMAN	6	0	2.7001497110790815	0.002196595277320154	true
sp|O14646|CHD1_HUMAN	4	4	3.0109463782804826	0.002196595277320154	true
sp|O14647|CHD2_HUMAN	3	4	3.0109463782804826	0.002196595277320154	true
sp|O14656|TOR1A_HUMAN	5	0	2.877035988325998	0.002196595277320154	true
sp|O14657|TOR1B_HUMAN	3	0	2.5377636948858004	0.002196595277320154	true
sp|O14662|STX16_HUMAN	7	0	2.769689261849408	0.002196595277320154	true
sp|O14672|ADA10_HUMAN	4	0	3.506213443329187	0.002196595277320154	true
sp|O14684|PTGES_HUMAN	3	0	5.855847175136265	0.002196595277320154	true
sp|O14732|IMPA2_HUMAN	6	0	5.123209286361216	0.002196595277320154	true
sp|O14737|PDCD5_HUMAN	6	0	8.493087955182956	0.002196595277320154	true
sp|O14744|ANM5_HUMAN	20	0	6.88392920958147	0.002196595277320154	true
sp|O14745|NHRF1_HUMAN	12	0	5.741316798148516	0.002196595277320154	true
sp|O14773|TPP1_HUMAN	5	0	3.0777385161325195	0.002196595277320154	true
sp|O14776|TCRG1_HUMAN	27	1	4.299714509993366	0.002196595277320154	true
sp|O14787|TNPO2_HUMAN	4	6	7.244135552313908	0.002196595277320154	true
sp|O14818|PSA7_HUMAN	11	0	6.2953786365528535	0.002196595277320154	true
sp|O14828|SCAM3_HUMAN	5	0	8.856294646058643	0.002196595277320154	true
sp|O14880|MGST3_HUMAN	3	0	3.408553989612946	0.002196595277320154	true
sp|O14893|GEMI2_HUMAN	2	0	2.6862599585117324	0.002196595277320154	true
sp|O14907|TX1B3_HUMAN	1	0	4.485790278150091	0.002196595277320154	true
sp|O14908|GIPC1_HUMAN	8	0	4.202361480241405	0.002196595277320154	true
sp|O14920|IKKB_HUMAN	5	0	2.6119889907197726	0.002196595277320154	true
sp|O14925|TIM23_HUMAN;sp|Q5SRD1|TI23B_HUMAN	2	0	2.905781162298639	0.002196595277320154	true
sp|O14929|HAT1_HUMAN	9	0	6.67298089244126	0.002196595277320154	true
sp|O14949|QCR8_HUMAN	4	0	4.912654018222591	0.002196595277320154	true
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN	7	0	7.405047046091394	0.002196595277320154	true
sp|O14964|HGS_HUMAN	3	0	3.656431907749358	0.002196595277320154	true
sp|O14965|AURKA_HUMAN	3	0	2.8571508509647625	0.002196595277320154	true
sp|O14974|MYPT1_HUMAN	20	0	7.107434225710746	0.002196595277320154	true
sp|O14975|S27A2_HUMAN	21	0	8.137139746056773	0.002196595277320154	true
sp|O14979|HNRDL_HUMAN	8	0	7.933831417864185	0.002196595277320154	true
sp|O14980|XPO1_HUMAN	39	0	8.223781256997105	0.002196595277320154	true
sp|O14981|BTAF1_HUMAN	12	0	3.135986853590841	0.002196595277320154	true
sp|O14983|AT2A1_HUMAN	1	9	6.502250125572606	0.002196595277320154	true
sp|O15020|SPTN2_HUMAN	29	5	4.54720257136173	0.002196595277320154	true
sp|O15027|SC16A_HUMAN	20	0	3.6898882151677803	0.002196595277320154	true
sp|O15031|PLXB2_HUMAN	12	0	3.4187296478292932	0.002196595277320154	true
sp|O15042|SR140_HUMAN	13	0	4.869304749394024	0.002196595277320154	true
sp|O15067|PUR4_HUMAN	27	0	5.871317779188415	0.002196595277320154	true
sp|O15084|ANR28_HUMAN	6	1	3.6018185879304285	0.002196595277320154	true
sp|O15085|ARHGB_HUMAN	1	1	3.1022874827615357	0.002196595277320154	true
sp|O15091|MRPP3_HUMAN	6	0	2.626754107453655	0.002196595277320154	true
sp|O15111|IKKA_HUMAN	8	0	2.7527474660262916	0.002196595277320154	true
sp|O15126|SCAM1_HUMAN	3	0	2.864684578670542	0.002196595277320154	true
sp|O15127|SCAM2_HUMAN	2	0	3.865041223190142	0.002196595277320154	true
sp|O15143|ARC1B_HUMAN	11	1	5.105860648296743	0.002196595277320154	true
sp|O15144|ARPC2_HUMAN	9	0	4.650552261541072	0.002196595277320154	true
sp|O15145|ARPC3_HUMAN	6	0	8.326329629832243	0.002196595277320154	true
sp|O15160|RPAC1_HUMAN	7	0	6.871259919406397	0.002196595277320154	true
sp|O15173|PGRC2_HUMAN	6	1	6.122798080181725	0.002196595277320154	true
sp|O15212|PFD6_HUMAN	7	0	5.795893036283413	0.002196595277320154	true
sp|O15213|WDR46_HUMAN	9	0	2.6158092302699254	0.002196595277320154	true
sp|O15226|NKRF_HUMAN;tr|A0AAG2UWQ9|A0AAG2UWQ9_HUMAN	13	0	3.5050146149543986	0.002196595277320154	true
sp|O15230|LAMA5_HUMAN	5	0	2.956201126854838	0.002196595277320154	true
sp|O15258|RER1_HUMAN	2	0	2.840368697079769	0.002196595277320154	true
sp|O15260|SURF4_HUMAN	2	0	6.52837653857151	0.002196595277320154	true
sp|O15270|SPTC2_HUMAN	9	0	2.583997480664765	0.002196595277320154	true
sp|O15294|OGT1_HUMAN	24	0	3.9401998703196175	0.002196595277320154	true
sp|O15305|PMM2_HUMAN	7	0	4.7286454993266815	0.002196595277320154	true
sp|O15347|HMGB3_HUMAN	4	0	6.458500304568941	0.002196595277320154	true
sp|O15355|PPM1G_HUMAN	18	0	5.616048048775758	0.002196595277320154	true
sp|O15357|SHIP2_HUMAN	15	0	4.7426430752547795	0.002196595277320154	true
sp|O15371|EIF3D_HUMAN	18	0	6.514598147875122	0.002196595277320154	true
sp|O15372|EIF3H_HUMAN	11	0	8.121589817879252	0.002196595277320154	true
sp|O15381|NVL_HUMAN	13	0	3.0040068281902936	0.002196595277320154	true
sp|O15382|BCAT2_HUMAN	7	0	3.8643990257362844	0.002196595277320154	true
sp|O15397|IPO8_HUMAN	11	1	3.983851469032933	0.002196595277320154	true
sp|O15400|STX7_HUMAN	4	0	3.5057237613680363	0.002196595277320154	true
sp|O15427|MOT4_HUMAN	8	0	6.837867919295872	0.002196595277320154	true
sp|O15431|COPT1_HUMAN	1	0	2.8776919749694936	0.002196595277320154	true
sp|O15438|MRP3_HUMAN	8	1	2.7426077137550413	0.002196595277320154	true
sp|O15498|YKT6_HUMAN	3	0	2.9990734214628376	0.002196595277320154	true
sp|O15511|ARPC5_HUMAN	6	0	5.792320083074699	0.002196595277320154	true
sp|O15514|RPB4_HUMAN	2	0	2.7585636476605386	0.002196595277320154	true
sp|O15533|TPSN_HUMAN	4	0	3.60596735355567	0.002196595277320154	true
sp|O43143|DHX15_HUMAN	29	1	7.477539459985807	0.002196595277320154	true
sp|O43148|MCES_HUMAN	8	0	4.076145126825757	0.002196595277320154	true
sp|O43149|ZZEF1_HUMAN	6	0	2.6381808067305736	0.002196595277320154	true
sp|O43159|RRP8_HUMAN	12	0	3.2095203873458265	0.002196595277320154	true
sp|O43169|CYB5B_HUMAN	2	0	4.985290271988121	0.002196595277320154	true
sp|O43172|PRP4_HUMAN	17	0	4.8573898984548	0.002196595277320154	true
sp|O43237|DC1L2_HUMAN	9	1	6.1995637076249945	0.002196595277320154	true
sp|O43242|PSMD3_HUMAN	22	0	7.274439926421656	0.002196595277320154	true
sp|O43252|PAPS1_HUMAN	8	1	3.085818509585393	0.002196595277320154	true
sp|O43264|ZW10_HUMAN	11	0	4.031273195275113	0.002196595277320154	true
sp|O43290|SNUT1_HUMAN	22	0	4.7220863075354575	0.002196595277320154	true
sp|O43324|MCA3_HUMAN	7	0	4.282178187036461	0.002196595277320154	true
sp|O43390|HNRPR_HUMAN	18	8	11.271127791615669	0.002196595277320154	true
sp|O43395|PRPF3_HUMAN	15	0	4.648095208324091	0.002196595277320154	true
sp|O43396|TXNL1_HUMAN	13	0	7.276254441342683	0.002196595277320154	true
sp|O43399|TPD54_HUMAN	11	0	8.533100184057728	0.002196595277320154	true
sp|O43402|EMC8_HUMAN	4	0	3.772007759787826	0.002196595277320154	true
sp|O43422|P52K_HUMAN	2	0	2.5820889844671564	0.002196595277320154	true
sp|O43432|IF4G3_HUMAN	10	4	8.586827607855673	0.002196595277320154	true
sp|O43447|PPIH_HUMAN	7	0	6.896135718063759	0.002196595277320154	true
sp|O43464|HTRA2_HUMAN	5	0	3.8901448588816505	0.002196595277320154	true
sp|O43488|ARK72_HUMAN	8	0	4.686925092567851	0.002196595277320154	true
sp|O43491|E41L2_HUMAN	17	0	4.076135207719472	0.002196595277320154	true
sp|O43493|TGON2_HUMAN	7	0	4.856486223046024	0.002196595277320154	true
sp|O43504|LTOR5_HUMAN	2	0	3.0008477112854774	0.002196595277320154	true
sp|O43505|B4GA1_HUMAN	2	0	3.2143193372745436	0.002196595277320154	true
sp|O43583|DENR_HUMAN	3	0	2.5436955884274846	0.002196595277320154	true
sp|O43592|XPOT_HUMAN	18	0	5.744686733448931	0.002196595277320154	true
sp|O43598|DNPH1_HUMAN	3	0	3.247721528106265	0.002196595277320154	true
sp|O43615|TIM44_HUMAN	21	0	8.467035792605985	0.002196595277320154	true
sp|O43617|TPPC3_HUMAN	8	0	3.4423371304732173	0.002196595277320154	true
sp|O43633|CHM2A_HUMAN	4	0	3.411971102532815	0.002196595277320154	true
sp|O43653|PSCA_HUMAN	1	0	3.1598621253079	0.002196595277320154	true
sp|O43660|PLRG1_HUMAN	9	0	4.36780305486978	0.002196595277320154	true
sp|O43670|ZN207_HUMAN	4	0	7.755049991928146	0.002196595277320154	true
sp|O43674|NDUB5_HUMAN	2	0	2.6169703158555286	0.002196595277320154	true
sp|O43676|NDUB3_HUMAN	3	0	4.132980553640292	0.002196595277320154	true
sp|O43678|NDUA2_HUMAN	4	0	3.7602778760651794	0.002196595277320154	true
sp|O43681|GET3_HUMAN	7	0	6.246766976917093	0.002196595277320154	true
sp|O43684|BUB3_HUMAN	10	0	7.06855001277838	0.002196595277320154	true
sp|O43707|ACTN4_HUMAN	35	18	10.434081840504657	0.002196595277320154	true
sp|O43708|MAAI_HUMAN	4	0	4.836825450717439	0.002196595277320154	true
sp|O43709|BUD23_HUMAN	2	0	3.4012587047373537	0.002196595277320154	true
sp|O43719|HTSF1_HUMAN	13	0	4.046278704836566	0.002196595277320154	true
sp|O43747|AP1G1_HUMAN	10	0	4.660452481964586	0.002196595277320154	true
sp|O43752|STX6_HUMAN	3	0	2.5573480185216466	0.002196595277320154	true
sp|O43765|SGTA_HUMAN	7	1	6.008571577732887	0.002196595277320154	true
sp|O43768|ENSA_HUMAN	5	1	7.174134032297799	0.002196595277320154	true
sp|O43776|SYNC_HUMAN	19	0	7.157114259859181	0.002196595277320154	true
sp|O43795|MYO1B_HUMAN	5	1	3.7264721278090347	0.002196595277320154	true
sp|O43809|CPSF5_HUMAN	9	0	6.626591908609972	0.002196595277320154	true
sp|O43813|LANC1_HUMAN	9	0	6.368120476670052	0.002196595277320154	true
sp|O43818|U3IP2_HUMAN	7	0	4.2966162662055005	0.002196595277320154	true
sp|O43823|AKAP8_HUMAN	7	0	9.408534603084533	0.002196595277320154	true
sp|O43837|IDH3B_HUMAN	11	0	4.153012219845807	0.002196595277320154	true
sp|O43847|NRDC_HUMAN	23	0	5.37483536488968	0.002196595277320154	true
sp|O43852|CALU_HUMAN	16	0	7.029218781795644	0.002196595277320154	true
sp|O43865|SAHH2_HUMAN	4	7	6.057276763498356	0.002196595277320154	true
sp|O43896|KIF1C_HUMAN	6	2	3.032326575137922	0.002196595277320154	true
sp|O43920|NDUS5_HUMAN	3	0	5.293309721987634	0.002196595277320154	true
sp|O43933|PEX1_HUMAN	4	0	2.5898134536795854	0.002196595277320154	true
sp|O60216|RAD21_HUMAN	18	0	5.617439273808424	0.002196595277320154	true
sp|O60220|TIM8A_HUMAN	3	0	4.239342579736519	0.002196595277320154	true
sp|O60231|DHX16_HUMAN	15	1	4.008104466677282	0.002196595277320154	true
sp|O60232|ZNRD2_HUMAN	3	0	4.323582893142872	0.002196595277320154	true
sp|O60256|KPRB_HUMAN	10	1	3.8860260019381068	0.002196595277320154	true
sp|O60264|SMCA5_HUMAN	31	0	6.44876295973447	0.002196595277320154	true
sp|O60271|JIP4_HUMAN	12	0	2.7337941362330467	0.002196595277320154	true
sp|O60282|KIF5C_HUMAN	0	10	4.304420097826923	0.002196595277320154	true
sp|O60287|NPA1P_HUMAN	22	0	3.939417644818404	0.002196595277320154	true
sp|O60306|AQR_HUMAN	13	0	2.995367152552996	0.002196595277320154	true
sp|O60313|OPA1_HUMAN	23	0	3.633358742866319	0.002196595277320154	true
sp|O60341|KDM1A_HUMAN	14	0	2.8543762556332277	0.002196595277320154	true
sp|O60343|TBCD4_HUMAN	8	0	2.536181253725485	0.002196595277320154	true
sp|O60361|NDK8_HUMAN	1	8	11.7408459731382	0.002196595277320154	true
sp|O60437|PEPL_HUMAN	27	0	8.738409724287914	0.002196595277320154	true
sp|O60443|GSDME_HUMAN	9	0	3.144462362998003	0.002196595277320154	true
sp|O60488|ACSL4_HUMAN	21	3	6.10715656170679	0.002196595277320154	true
sp|O60493|SNX3_HUMAN	5	1	5.7909616827805666	0.002196595277320154	true
sp|O60499|STX10_HUMAN	3	0	2.5380965807731237	0.002196595277320154	true
sp|O60502|OGA_HUMAN	13	0	4.819472424592946	0.002196595277320154	true
sp|O60504|VINEX_HUMAN	4	0	2.6867837181883902	0.002196595277320154	true
sp|O60506|HNRPQ_HUMAN	18	8	11.271127791615669	0.002196595277320154	true
sp|O60508|PRP17_HUMAN	12	0	2.737559746733136	0.002196595277320154	true
sp|O60518|RNBP6_HUMAN	9	3	10.214864319669745	0.002196595277320154	true
sp|O60524|NEMF_HUMAN	11	0	3.556344222475466	0.002196595277320154	true
sp|O60547|GMDS_HUMAN	8	0	3.7710476038139977	0.002196595277320154	true
sp|O60551|NMT2_HUMAN	2	2	7.02170217537306	0.002196595277320154	true
sp|O60563|CCNT1_HUMAN	7	0	2.6085437814197676	0.002196595277320154	true
sp|O60568|PLOD3_HUMAN	24	0	5.629467569793433	0.002196595277320154	true
sp|O60573|IF4E2_HUMAN	1	0	2.514928610360516	0.002196595277320154	true
sp|O60610|DIAP1_HUMAN	26	0	5.840301578487812	0.002196595277320154	true
sp|O60613|SEP15_HUMAN	4	0	3.9823750235686513	0.002196595277320154	true
sp|O60645|EXOC3_HUMAN	8	0	2.509804014008461	0.002196595277320154	true
sp|O60664|PLIN3_HUMAN	14	0	8.646747483086783	0.002196595277320154	true
sp|O60678|ANM3_HUMAN	10	0	2.870359170429591	0.002196595277320154	true
sp|O60684|IMA7_HUMAN	7	6	5.976762662491362	0.002196595277320154	true
sp|O60701|UGDH_HUMAN	21	0	8.32743827568439	0.002196595277320154	true
sp|O60716|CTND1_HUMAN	18	0	3.9216307842100244	0.002196595277320154	true
sp|O60749|SNX2_HUMAN	14	2	5.475922361643609	0.002196595277320154	true
sp|O60762|DPM1_HUMAN	7	0	4.694215233946199	0.002196595277320154	true
sp|O60763|USO1_HUMAN	16	0	5.067112608408068	0.002196595277320154	true
sp|O60814|H2B1K_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN	1	4	11.18814502563004	0.002196595277320154	true
sp|O60826|CCD22_HUMAN	11	0	3.1451582362434043	0.002196595277320154	true
sp|O60828|PQBP1_HUMAN	5	0	5.87218027746918	0.002196595277320154	true
sp|O60832|DKC1_HUMAN	17	0	9.111565530878618	0.002196595277320154	true
sp|O60841|IF2P_HUMAN	36	0	7.169749087873449	0.002196595277320154	true
