accessions	n_unique	n_shared	best_peptide_score	group_qvalue	is_target_winner
gi|136429|sp|P00761|TRYP_PIG	6	0	4.1150626798543	0	true
sp|A0A0B4J2F0|PIOS1_HUMAN	2	0	2.541830992232896	0	true
sp|A0A1B0GTU1|ZC11B_HUMAN	0	10	4.410366327157951	0	true
sp|A0A1W2PR95|IGB1C_HUMAN	1	1	3.164806918968431	0	true
sp|A0A2R8Y619|H2BK1_HUMAN	2	5	3.803437090329846	0	true
sp|A0A2Z4LIS9|FXO3B_HUMAN	0	3	2.5300987619039446	0	true
sp|A0A3B3IRV3|MCTS2_HUMAN	1	5	3.7503081305194956	0	true
sp|A0A8I5KQE6|RPSA2_HUMAN	1	9	6.5286242130347585	0	true
sp|A0AV96|RBM47_HUMAN	18	2	3.77238217028647	0	true
sp|A0AVT1|UBA6_HUMAN	44	1	4.184797704071603	0	true
sp|A0FGR8|ESYT2_HUMAN	32	0	4.406327383044233	0	true
sp|A0JLT2|MED19_HUMAN	5	0	3.828457177907451	0	true
sp|A0JNW5|BLT3B_HUMAN	17	0	2.6180174300844707	0	true
sp|A0MZ66|SHOT1_HUMAN	31	0	5.0311684404288854	0	true
sp|A0PJW6|TM223_HUMAN	6	0	3.259193785311769	0	true
sp|A1L0T0|HACL2_HUMAN	22	0	5.616843822038808	0	true
sp|A1L390|PKHG3_HUMAN	15	0	2.752859356263778	0	true
sp|A1X283|SPD2B_HUMAN	19	2	2.8472913563326867	0	true
sp|A2A3N6|PIPSL_HUMAN	1	10	4.116418960713666	0	true
sp|A2RRP1|NBAS_HUMAN	49	0	3.306807114222413	0	true
sp|A2RTX5|SYTC2_HUMAN	2	3	3.8591243342187918	0	true
sp|A2RU67|F234B_HUMAN	7	0	3.0890619257969307	0	true
sp|A3KMH1|VWA8_HUMAN	61	0	5.107887300467838	0	true
sp|A3KN83|SBNO1_HUMAN	24	7	3.726301847675918	0	true
sp|A4D1E1|Z804B_HUMAN	3	1	2.4451375026570648	0	true
sp|A4D1E9|GTPBA_HUMAN	20	0	4.2534092231842875	0	true
sp|A4D1P6|WDR91_HUMAN	13	0	3.502831034359914	0	true
sp|A4FU28|CTGE9_HUMAN	0	10	3.1257429312868252	0	true
sp|A4QPH2|PI4P2_HUMAN	1	7	2.7647179866696825	0	true
sp|A5D8V6|VP37C_HUMAN	3	0	3.449432853569006	0	true
sp|A5PLL7|PDES1_HUMAN	4	0	2.9173012284289404	0	true
sp|A5PLN9|TPC13_HUMAN	6	0	3.3794945197635355	0	true
sp|A5YKK6|CNOT1_HUMAN	77	0	5.100877533708703	0	true
sp|A6NCE7|MP3B2_HUMAN;sp|Q9GZQ8|MLP3B_HUMAN	3	0	4.02413512517764	0	true
sp|A6ND36|FA83G_HUMAN	14	0	2.5355224746185425	0	true
sp|A6NDG6|PGP_HUMAN	10	0	4.659646022665027	0	true
sp|A6NDU8|RIMC1_HUMAN	6	0	4.332279799117322	0	true
sp|A6NED2|RCCD1_HUMAN	8	0	4.044497338947324	0	true
sp|A6NHL2|TBAL3_HUMAN	1	5	6.639962428015726	0	true
sp|A6NHQ2|FBLL1_HUMAN	1	3	5.284123454086764	0	true
sp|A6NHR9|SMHD1_HUMAN	84	0	5.121533559700774	0	true
sp|A6NHX0|CAST2_HUMAN	4	0	3.9214511677729234	0	true
sp|A6NIH7|U119B_HUMAN	5	1	3.2972097896619363	0	true
sp|A6NJ78|MET15_HUMAN	9	0	4.248030670975504	0	true
sp|A6NKD9|CC85C_HUMAN	3	0	2.5157087485892418	0	true
sp|A6NKF1|SAC31_HUMAN	11	0	3.4012018024904256	0	true
sp|A6NKT7|RGPD3_HUMAN	0	46	5.932122595672094	0	true
sp|A7E2V4|ZSWM8_HUMAN	19	0	3.0091843871970156	0	true
sp|A7E2Y1|MYH7B_HUMAN	5	1	2.5063942269516137	0	true
sp|A8CG34|P121C_HUMAN	4	18	4.789446455033522	0	true
sp|A8MPP1|D11L8_HUMAN	1	19	2.521337089329108	0	true
sp|A8MUU1|FB5L3_HUMAN	1	1	5.653559600541735	0	true
sp|A8MVJ9|HPF1L_HUMAN	2	6	3.5867259110700465	0	true
sp|A8MWD9|RUXGL_HUMAN;sp|P62308|RUXG_HUMAN	4	0	4.37404621547038	0	true
sp|A8MXV4|NUD19_HUMAN	7	0	2.7112042966027503	0	true
sp|A8TX70|CO6A5_HUMAN	5	0	2.532482513505788	0	true
sp|A9QM74|IMA8_HUMAN	1	0	4.17453846387667	0	true
sp|A9UHW6|MI4GD_HUMAN	7	0	2.763240609665393	0	true
sp|B0I1T2|MYO1G_HUMAN	46	2	5.204484060574116	0	true
sp|B7ZAQ6|GPHRA_HUMAN;sp|P0CG08|GPHRB_HUMAN	7	0	3.4077492626614707	0	true
sp|C4AMC7|WASH3_HUMAN;sp|Q6VEQ5|WASH2_HUMAN	5	6	2.9843476763980092	0	true
sp|C9J7I0|UMAD1_HUMAN	2	0	2.9102174924755437	0	true
sp|C9JLW8|MCRI1_HUMAN	4	0	3.459604820338586	0	true
sp|C9JRZ8|AK1BF_HUMAN	0	4	4.538812933007428	0	true
sp|E9PAV3|NACAM_HUMAN	6	2	6.51744424870901	0	true
sp|E9PRG8|CK098_HUMAN	5	0	4.003305873944678	0	true
sp|L0R819|ASURF_HUMAN	6	0	2.963953314389163	0	true
sp|O00115|DNS2A_HUMAN	7	0	3.464082379691394	0	true
sp|O00116|ADAS_HUMAN	26	0	5.169818287350997	0	true
sp|O00124|UBXN8_HUMAN	5	0	2.944601998008906	0	true
sp|O00139|KIF2A_HUMAN	21	2	4.112223016047669	0	true
sp|O00141|SGK1_HUMAN	12	0	3.0677084481015724	0	true
sp|O00148|DX39A_HUMAN	12	13	5.148752923350588	0	true
sp|O00151|PDLI1_HUMAN	13	0	3.4792936865386697	0	true
sp|O00154|BACH_HUMAN	13	0	5.9044249135886	0	true
sp|O00159|MYO1C_HUMAN	40	1	5.574559607004573	0	true
sp|O00160|MYO1F_HUMAN	3	7	4.777648208185543	0	true
sp|O00161|SNP23_HUMAN	10	0	3.5739029811567256	0	true
sp|O00165|HAX1_HUMAN	11	0	4.109279841054692	0	true
sp|O00170|AIP_HUMAN	17	0	5.7774497728656184	0	true
sp|O00178|GTPB1_HUMAN	17	0	3.377373988365118	0	true
sp|O00186|STXB3_HUMAN	23	0	5.317974450337306	0	true
sp|O00189|AP4M1_HUMAN	14	0	3.7309920751853287	0	true
sp|O00193|SMAP_HUMAN	6	0	4.820452719653875	0	true
sp|O00194|RB27B_HUMAN	10	2	4.538435946792976	0	true
sp|O00203|AP3B1_HUMAN	36	0	4.5057215920599205	0	true
sp|O00217|NDUS8_HUMAN	7	0	4.422760217747014	0	true
sp|O00220|TR10A_HUMAN	5	0	2.955353504678466	0	true
sp|O00231|PSD11_HUMAN	28	0	5.548275349088571	0	true
sp|O00232|PSD12_HUMAN	24	0	5.156879222185179	0	true
sp|O00233|PSMD9_HUMAN	10	0	4.342235181241943	0	true
sp|O00244|ATOX1_HUMAN	5	0	4.790742260055363	0	true
sp|O00255|MEN1_HUMAN	9	0	2.791682061677334	0	true
sp|O00257|CBX4_HUMAN	19	0	4.61111719086229	0	true
sp|O00264|PGRC1_HUMAN	10	1	5.861865487349737	0	true
sp|O00267|SPT5H_HUMAN	46	0	5.6332078949127045	0	true
sp|O00268|TAF4_HUMAN	16	1	3.5854329996022396	0	true
sp|O00273|DFFA_HUMAN	13	0	4.6995967979588835	0	true
sp|O00287|RFXAP_HUMAN	3	0	3.0807947122684833	0	true
sp|O00291|HIP1_HUMAN	23	2	3.0492724534114424	0	true
sp|O00299|CLIC1_HUMAN	11	0	5.450902752717042	0	true
sp|O00303|EIF3F_HUMAN	12	0	4.377127364968479	0	true
sp|O00308|WWP2_HUMAN	7	4	3.011431324881641	0	true
sp|O00311|CDC7_HUMAN	8	0	2.696606884409111	0	true
sp|O00330|ODPX_HUMAN	18	0	3.286759953423275	0	true
sp|O00391|QSOX1_HUMAN	12	0	3.608993064118509	0	true
sp|O00399|DCTN6_HUMAN	6	0	3.438832927906489	0	true
sp|O00400|ACATN_HUMAN	11	0	4.144550997068926	0	true
sp|O00401|WASL_HUMAN	14	0	3.49677544581817	0	true
sp|O00410|IPO5_HUMAN	42	2	5.926664552014504	0	true
sp|O00411|RPOM_HUMAN	35	0	3.209758917315835	0	true
sp|O00418|EF2K_HUMAN	24	0	2.8779946049753975	0	true
sp|O00422|SAP18_HUMAN	10	0	4.5740955822797345	0	true
sp|O00423|EMAL1_HUMAN	10	1	2.9707923098560127	0	true
sp|O00425|IF2B3_HUMAN	26	2	5.0379689719659115	0	true
sp|O00429|DNM1L_HUMAN	48	0	6.285490346945294	0	true
sp|O00442|RTCA_HUMAN	11	0	3.8838612262337446	0	true
sp|O00443|P3C2A_HUMAN	42	0	3.916381109030279	0	true
sp|O00458|IFRD1_HUMAN	13	0	3.784165242730535	0	true
sp|O00459|P85B_HUMAN	12	1	3.259803956459135	0	true
sp|O00461|GOLI4_HUMAN	23	0	5.50259325357721	0	true
sp|O00462|MANBA_HUMAN	14	1	2.929851376473827	0	true
sp|O00468|AGRIN_HUMAN	39	0	4.758412335212208	0	true
sp|O00469|PLOD2_HUMAN	17	0	3.4209253569956672	0	true
sp|O00471|EXOC5_HUMAN	23	1	4.175205388080388	0	true
sp|O00479|HMGN4_HUMAN	2	1	2.5340022807422717	0	true
sp|O00483|NDUA4_HUMAN	4	0	4.846367660639442	0	true
sp|O00487|PSDE_HUMAN	11	0	5.019557995294279	0	true
sp|O00488|ZN593_HUMAN	4	0	4.489124311842205	0	true
sp|O00499|BIN1_HUMAN	14	1	4.743760084818128	0	true
sp|O00505|IMA4_HUMAN	5	5	5.5001418125058255	0	true
sp|O00506|STK25_HUMAN	4	6	5.84735258730093	0	true
sp|O00522|KRIT1_HUMAN	9	0	2.5005674979860113	0	true
sp|O00534|VMA5A_HUMAN	26	0	3.993048962622981	0	true
sp|O00541|PESC_HUMAN	22	0	4.934212104301125	0	true
sp|O00560|SDCB1_HUMAN	6	0	5.694315134082113	0	true
sp|O00562|PITM1_HUMAN	22	0	2.8553271346137206	0	true
sp|O00566|MPP10_HUMAN	18	0	5.035908304399094	0	true
sp|O00567|NOP56_HUMAN	31	0	7.030791411463025	0	true
sp|O00571|DDX3X_HUMAN	37	3	6.355268629164493	0	true
sp|O00584|RNT2_HUMAN	8	0	3.647593065813007	0	true
sp|O00592|PODXL_HUMAN	11	0	4.6039844152574885	0	true
sp|O00623|PEX12_HUMAN	5	0	2.46397863578376	0	true
sp|O00625|PIR_HUMAN	15	0	5.2789822853431465	0	true
sp|O00629|IMA3_HUMAN	9	5	6.623494323246542	0	true
sp|O00635|TRI38_HUMAN	10	0	3.7234167458196312	0	true
sp|O00712|NFIB_HUMAN	6	2	4.664253714110841	0	true
sp|O00743|PPP6_HUMAN	14	0	5.620234512831509	0	true
sp|O00754|MA2B1_HUMAN	19	0	3.6856331192378224	0	true
sp|O00762|UBE2C_HUMAN	4	0	2.808328298066366	0	true
sp|O00763|ACACB_HUMAN	5	13	4.8507293336139155	0	true
sp|O00764|PDXK_HUMAN	15	0	5.717413263038451	0	true
sp|O00767|SCD_HUMAN	5	0	4.522541580611975	0	true
sp|O14493|CLD4_HUMAN	2	0	4.753638109331297	0	true
sp|O14497|ARI1A_HUMAN	41	0	3.967294994956366	0	true
sp|O14521|DHSD_HUMAN	2	0	2.755075283087148	0	true
sp|O14523|C2C2L_HUMAN	8	0	3.0350272756235546	0	true
sp|O14530|TXND9_HUMAN	8	0	4.970889283799009	0	true
sp|O14545|TRAD1_HUMAN	15	0	3.012267513757582	0	true
sp|O14548|CO72L_HUMAN	7	0	3.35734452049295	0	true
sp|O14561|ACPM_HUMAN	3	0	5.720288106094991	0	true
sp|O14562|UBFD1_HUMAN	6	0	3.719202911298854	0	true
sp|O14569|C56D2_HUMAN	1	0	3.591519714841296	0	true
sp|O14578|CTRO_HUMAN	53	0	3.555471254937744	0	true
sp|O14579|COPE_HUMAN	11	0	4.466727414406376	0	true
sp|O14613|BORG1_HUMAN	2	0	3.331080852152007	0	true
sp|O14617|AP3D1_HUMAN	41	0	4.115277345727941	0	true
sp|O14618|CCS_HUMAN	7	0	4.350289371997581	0	true
sp|O14639|ABLM1_HUMAN	23	0	5.372901211199199	0	true
sp|O14641|DVL2_HUMAN	9	5	2.871726687798407	0	true
sp|O14646|CHD1_HUMAN	35	7	4.210718158475634	0	true
sp|O14647|CHD2_HUMAN	39	7	4.210718158475634	0	true
sp|O14653|GOSR2_HUMAN	4	0	3.4918167830282965	0	true
sp|O14656|TOR1A_HUMAN	11	0	4.013746879493517	0	true
sp|O14657|TOR1B_HUMAN	8	0	3.9160164764908276	0	true
sp|O14662|STX16_HUMAN	8	0	4.428235090887	0	true
sp|O14672|ADA10_HUMAN	21	0	3.8943642695573386	0	true
sp|O14681|EI24_HUMAN	5	0	2.4809055943913823	0	true
sp|O14684|PTGES_HUMAN	4	0	3.8076974875520735	0	true
sp|O14686|KMT2D_HUMAN	33	0	2.7835420275527625	0	true
sp|O14709|ZN197_HUMAN	3	2	3.1526821127838662	0	true
sp|O14715|RGPD8_HUMAN	2	40	5.932122595672094	0	true
sp|O14727|APAF_HUMAN	25	0	2.6487844036658834	0	true
sp|O14730|RIOK3_HUMAN	17	0	2.4509647467211213	0	true
sp|O14732|IMPA2_HUMAN	8	0	3.12113390918742	0	true
sp|O14733|MP2K7_HUMAN	18	0	2.532508955629473	0	true
sp|O14734|ACOT8_HUMAN	11	0	4.660303300997264	0	true
sp|O14735|CDIPT_HUMAN	5	0	2.980468432711348	0	true
sp|O14737|PDCD5_HUMAN	8	0	5.463726709847811	0	true
sp|O14744|ANM5_HUMAN	24	0	5.8254622562633065	0	true
sp|O14745|NHRF1_HUMAN	20	0	5.254263000928767	0	true
sp|O14757|CHK1_HUMAN	10	0	3.3150663963144975	0	true
sp|O14763|TR10B_HUMAN	10	0	3.100962476763217	0	true
sp|O14772|FPGT_HUMAN	15	0	2.8469025093258375	0	true
sp|O14773|TPP1_HUMAN	10	0	5.07072136985019	0	true
sp|O14776|TCRG1_HUMAN	50	0	4.902576520426591	0	true
sp|O14777|NDC80_HUMAN	21	0	2.7994878583593494	0	true
sp|O14787|TNPO2_HUMAN	14	9	3.656358579952687	0	true
sp|O14802|RPC1_HUMAN	53	1	3.698717303809243	0	true
sp|O14818|PSA7_HUMAN	16	0	6.032088423498815	0	true
sp|O14828|SCAM3_HUMAN	8	0	5.770295809373146	0	true
sp|O14874|BCKD_HUMAN	7	0	3.8156721376902647	0	true
sp|O14879|IFIT3_HUMAN	11	0	3.298728484973507	0	true
sp|O14880|MGST3_HUMAN	3	0	5.398850287346936	0	true
sp|O14893|GEMI2_HUMAN	7	0	3.9445107360572984	0	true
sp|O14907|TX1B3_HUMAN	3	0	4.461367175334249	0	true
sp|O14908|GIPC1_HUMAN	14	1	4.970887153403515	0	true
sp|O14920|IKKB_HUMAN	24	0	3.8256713366123978	0	true
sp|O14925|TIM23_HUMAN	5	0	2.5708229205420254	0	true
sp|O14929|HAT1_HUMAN	9	0	5.5928989428298355	0	true
sp|O14936|CSKP_HUMAN	23	0	4.026920333392596	0	true
sp|O14949|QCR8_HUMAN	3	0	4.571136665111007	0	true
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN	10	0	4.88754593159282	0	true
sp|O14957|QCR10_HUMAN	1	0	2.8555864911396545	0	true
sp|O14964|HGS_HUMAN	17	0	4.60124808606178	0	true
sp|O14965|AURKA_HUMAN	12	1	3.2368734606565277	0	true
sp|O14966|RAB7L_HUMAN	3	1	3.0297198937928616	0	true
sp|O14972|VP26C_HUMAN	6	0	3.188043284602518	0	true
sp|O14974|MYPT1_HUMAN	37	2	6.044119440049324	0	true
sp|O14975|S27A2_HUMAN	32	0	5.252890114434063	0	true
sp|O14976|GAK_HUMAN	32	0	4.38510984776864	0	true
sp|O14979|HNRDL_HUMAN	12	2	6.330949943518819	0	true
sp|O14980|XPO1_HUMAN	46	0	6.279017011338818	0	true
sp|O14981|BTAF1_HUMAN	49	0	3.579420089287377	0	true
sp|O14983|AT2A1_HUMAN	2	12	5.525476939416004	0	true
sp|O15013|ARHGA_HUMAN	22	1	3.3576927266841743	0	true
sp|O15014|ZN609_HUMAN	19	0	2.9689765494649647	0	true
sp|O15020|SPTN2_HUMAN	78	10	5.142308786067792	0	true
sp|O15021|MAST4_HUMAN	3	1	3.0738150298843583	0	true
sp|O15027|SC16A_HUMAN	59	0	4.54998104322652	0	true
sp|O15031|PLXB2_HUMAN	50	2	3.999435695427492	0	true
sp|O15040|TCPR2_HUMAN	6	0	2.5247827890234626	0	true
sp|O15042|SR140_HUMAN	35	0	4.690654493917715	0	true
sp|O15047|SET1A_HUMAN	24	1	3.2805864960120266	0	true
sp|O15066|KIF3B_HUMAN	15	4	3.3380730083849173	0	true
sp|O15067|PUR4_HUMAN	45	0	5.303688539041421	0	true
sp|O15084|ANR28_HUMAN	19	2	3.893211932259216	0	true
sp|O15085|ARHGB_HUMAN	20	0	3.484368097383229	0	true
sp|O15091|MRPP3_HUMAN	16	0	2.955935682020964	0	true
sp|O15111|IKKA_HUMAN	23	0	3.271208044838116	0	true
sp|O15116|LSM1_HUMAN	4	0	3.37520080288	0	true
sp|O15118|NPC1_HUMAN	18	0	4.318894900512535	0	true
sp|O15119|TBX3_HUMAN	14	2	3.9402316944938693	0	true
sp|O15120|PLCB_HUMAN	6	0	2.8235545462614446	0	true
sp|O15121|DEGS1_HUMAN	4	0	4.02788255326583	0	true
sp|O15126|SCAM1_HUMAN	9	0	4.297936933106171	0	true
sp|O15127|SCAM2_HUMAN	5	0	4.9222052318316	0	true
sp|O15131|IMA6_HUMAN	1	9	5.597832820757931	0	true
sp|O15143|ARC1B_HUMAN	14	1	5.104960086170536	0	true
sp|O15144|ARPC2_HUMAN	17	0	3.896054874495388	0	true
sp|O15145|ARPC3_HUMAN	9	0	4.798955212345378	0	true
sp|O15155|BET1_HUMAN	2	0	2.7347940587871076	0	true
sp|O15160|RPAC1_HUMAN	13	0	5.758003387280693	0	true
sp|O15162|PLS1_HUMAN	7	0	3.866200235429686	0	true
sp|O15164|TIF1A_HUMAN	30	2	3.7618287289774366	0	true
sp|O15169|AXIN1_HUMAN	4	0	2.504375921155956	0	true
sp|O15173|PGRC2_HUMAN	10	1	5.815601749428672	0	true
sp|O15182|CETN3_HUMAN	5	0	3.009790951050232	0	true
sp|O15198|SMAD9_HUMAN	0	4	5.436445177453061	0	true
sp|O15211|RGL2_HUMAN	13	0	2.521351421209939	0	true
sp|O15212|PFD6_HUMAN	11	0	5.361544475306047	0	true
sp|O15213|WDR46_HUMAN	19	0	5.457508870788924	0	true
sp|O15228|GNPAT_HUMAN	21	0	4.502034968504221	0	true
sp|O15230|LAMA5_HUMAN	52	1	3.987956901323346	0	true
sp|O15231|ZN185_HUMAN	29	0	4.004596831010618	0	true
sp|O15234|CASC3_HUMAN	16	0	3.228836766994039	0	true
sp|O15258|RER1_HUMAN	5	0	2.8205776242454776	0	true
sp|O15260|SURF4_HUMAN	6	0	4.603884697845609	0	true
sp|O15264|MK13_HUMAN	3	1	2.479871385342647	0	true
sp|O15269|SPTC1_HUMAN	15	0	4.107837461208082	0	true
sp|O15270|SPTC2_HUMAN	23	0	4.310970030806267	0	true
sp|O15287|FANCG_HUMAN	14	0	3.093611797300704	0	true
sp|O15294|OGT1_HUMAN	35	0	5.746878275275492	0	true
sp|O15305|PMM2_HUMAN	15	1	4.45426096856692	0	true
sp|O15315|RA51B_HUMAN	6	0	2.6175928080529145	0	true
sp|O15321|TM9S1_HUMAN	10	0	2.9789204651135215	0	true
sp|O15344|TRI18_HUMAN	20	2	3.6585461567429727	0	true
sp|O15347|HMGB3_HUMAN	7	0	4.985842346023028	0	true
sp|O15355|PPM1G_HUMAN	21	0	5.931931483892204	0	true
sp|O15357|SHIP2_HUMAN	45	1	4.737532222572749	0	true
sp|O15360|FANCA_HUMAN	13	0	3.3124739969716996	0	true
sp|O15371|EIF3D_HUMAN	23	0	5.731721785348035	0	true
sp|O15372|EIF3H_HUMAN	17	0	4.905629871419371	0	true
sp|O15379|HDAC3_HUMAN	13	1	2.8346426907410796	0	true
sp|O15381|NVL_HUMAN	36	0	5.689228987214201	0	true
sp|O15382|BCAT2_HUMAN	18	0	4.9306518889281765	0	true
sp|O15391|TYY2_HUMAN	1	6	3.6385201767160633	0	true
sp|O15392|BIRC5_HUMAN	3	0	2.6608291142868428	0	true
sp|O15397|IPO8_HUMAN	25	1	5.321094776603271	0	true
sp|O15400|STX7_HUMAN	7	0	5.577455385867414	0	true
sp|O15403|MOT7_HUMAN	8	0	3.6813823716089096	0	true
sp|O15427|MOT4_HUMAN	11	0	4.0302536386648775	0	true
sp|O15431|COPT1_HUMAN	2	0	3.2798674353934523	0	true
sp|O15438|MRP3_HUMAN	28	2	5.648139986979135	0	true
sp|O15439|MRP4_HUMAN	25	2	2.7519277427108286	0	true
sp|O15440|MRP5_HUMAN	15	3	2.7195087115365966	0	true
sp|O15446|RPA34_HUMAN	8	0	4.915867771572855	0	true
sp|O15460|P4HA2_HUMAN	19	0	3.772183881925805	0	true
sp|O15498|YKT6_HUMAN	9	0	3.92071620594887	0	true
sp|O15504|NUP42_HUMAN	11	0	4.824166890979979	0	true
sp|O15511|ARPC5_HUMAN	6	1	5.606758208106862	0	true
sp|O15514|RPB4_HUMAN	6	0	3.29493133281975	0	true
sp|O15530|PDPK1_HUMAN	14	0	3.5153474703847154	0	true
sp|O15533|TPSN_HUMAN	6	0	4.48424561457544	0	true
sp|O15535|ZSC9_HUMAN	0	2	3.1526821127838662	0	true
sp|O15541|R113A_HUMAN	12	0	2.7298223051446566	0	true
sp|O15550|KDM6A_HUMAN	8	0	3.6001482823506517	0	true
sp|O15554|KCNN4_HUMAN	7	0	2.984694105325561	0	true
sp|O43143|DHX15_HUMAN	41	1	5.502266241074058	0	true
sp|O43148|MCES_HUMAN	15	0	4.865914720635844	0	true
sp|O43149|ZZEF1_HUMAN	55	0	2.7752658194397246	0	true
sp|O43150|ASAP2_HUMAN	10	1	2.5489884423707827	0	true
sp|O43156|TTI1_HUMAN	21	0	4.7264080828052535	0	true
sp|O43157|PLXB1_HUMAN	20	2	3.1272298729563257	0	true
sp|O43159|RRP8_HUMAN	23	0	5.543481482856513	0	true
sp|O43164|PJA2_HUMAN	7	0	2.8015702797868918	0	true
sp|O43166|SI1L1_HUMAN	33	1	3.889992595470718	0	true
sp|O43169|CYB5B_HUMAN	3	0	3.90025527201132	0	true
sp|O43172|PRP4_HUMAN	25	0	4.984485060566911	0	true
sp|O43175|SERA_HUMAN	25	0	6.296772477759477	0	true
sp|O43181|NDUS4_HUMAN	6	0	4.072243442325198	0	true
sp|O43237|DC1L2_HUMAN	15	1	5.578388911247323	0	true
sp|O43242|PSMD3_HUMAN	32	0	5.943005737069174	0	true
sp|O43251|RFOX2_HUMAN	8	0	3.2542594480714317	0	true
sp|O43252|PAPS1_HUMAN	27	1	5.341323138271592	0	true
sp|O43264|ZW10_HUMAN	28	0	4.9989793857512295	0	true
sp|O43286|B4GT5_HUMAN	4	1	3.5634471669257737	0	true
sp|O43290|SNUT1_HUMAN	41	0	5.03192178450612	0	true
sp|O43292|GPAA1_HUMAN	12	0	3.1773507326700585	0	true
sp|O43293|DAPK3_HUMAN	14	1	2.7173288550974863	0	true
sp|O43294|TGFI1_HUMAN	11	0	3.240549205396141	0	true
sp|O43298|ZBT43_HUMAN	9	0	2.878342642206439	0	true
sp|O43299|AP5Z1_HUMAN	13	0	2.798732804061161	0	true
sp|O43309|ZSC12_HUMAN	1	3	3.1526821127838662	0	true
sp|O43310|CTIF_HUMAN	12	0	2.5849290132429066	0	true
sp|O43314|VIP2_HUMAN	29	6	4.2091989086906505	0	true
sp|O43318|M3K7_HUMAN	13	0	4.21606126896874	0	true
sp|O43324|MCA3_HUMAN	10	0	4.479343757063559	0	true
sp|O43353|RIPK2_HUMAN	12	0	4.556656500967993	0	true
sp|O43379|WDR62_HUMAN	17	0	2.8871081989741576	0	true
sp|O43390|HNRPR_HUMAN	21	9	6.097375674680476	0	true
sp|O43395|PRPF3_HUMAN	33	0	4.234085228857653	0	true
sp|O43396|TXNL1_HUMAN	18	0	6.033762440406564	0	true
sp|O43399|TPD54_HUMAN	15	0	5.582596600213746	0	true
sp|O43402|EMC8_HUMAN	9	0	4.137044075821284	0	true
sp|O43414|ERI3_HUMAN	11	0	3.60276420087509	0	true
sp|O43422|P52K_HUMAN	19	0	3.702647245440245	0	true
sp|O43426|SYNJ1_HUMAN	42	0	2.7917290015676763	0	true
sp|O43427|FIBP_HUMAN	10	0	3.3290438741316937	0	true
sp|O43432|IF4G3_HUMAN	48	5	4.540667023879903	0	true
sp|O43447|PPIH_HUMAN	11	0	4.634581225766271	0	true
sp|O43463|SUV91_HUMAN	9	0	2.702997726442884	0	true
sp|O43464|HTRA2_HUMAN	8	1	2.970879880962471	0	true
sp|O43474|KLF4_HUMAN	5	1	3.8148122360160626	0	true
sp|O43488|ARK72_HUMAN	8	4	4.9661330698938935	0	true
sp|O43491|E41L2_HUMAN	39	4	4.377936629333918	0	true
sp|O43493|TGON2_HUMAN	11	0	5.309944600230382	0	true
sp|O43504|LTOR5_HUMAN	4	0	4.202120499662474	0	true
sp|O43505|B4GA1_HUMAN	9	0	3.5960313630105585	0	true
sp|O43513|MED7_HUMAN	6	0	3.7626895718023796	0	true
sp|O43524|FOXO3_HUMAN	4	2	2.6193663439415644	0	true
sp|O43567|RNF13_HUMAN	7	0	4.283595612033977	0	true
sp|O43570|CAH12_HUMAN	4	0	2.4532921929702938	0	true
sp|O43572|AKA10_HUMAN	13	0	3.0892590663931503	0	true
sp|O43583|DENR_HUMAN	8	0	4.17811601457643	0	true
sp|O43592|XPOT_HUMAN	27	0	4.9152626893286255	0	true
sp|O43598|DNPH1_HUMAN	5	0	5.685331704459088	0	true
sp|O43615|TIM44_HUMAN	28	0	5.694153790861545	0	true
sp|O43617|TPPC3_HUMAN	10	0	3.239117274647242	0	true
sp|O43633|CHM2A_HUMAN	8	0	6.209120281540199	0	true
sp|O43653|PSCA_HUMAN	2	0	3.1877863246935445	0	true
sp|O43657|TSN6_HUMAN	6	0	3.3268260167533676	0	true
sp|O43660|PLRG1_HUMAN	21	0	5.458482053233136	0	true
sp|O43663|PRC1_HUMAN	21	0	3.428217072325628	0	true
sp|O43665|RGS10_HUMAN	6	0	2.5683499623472414	0	true
sp|O43670|ZN207_HUMAN	10	0	4.268348431334823	0	true
sp|O43674|NDUB5_HUMAN	4	0	3.910238804165477	0	true
sp|O43676|NDUB3_HUMAN	3	0	4.089681887937389	0	true
sp|O43678|NDUA2_HUMAN	6	0	4.71653587808066	0	true
sp|O43681|GET3_HUMAN	14	0	4.6837505424406745	0	true
sp|O43684|BUB3_HUMAN	14	0	5.407524078969832	0	true
sp|O43707|ACTN4_HUMAN	40	21	6.924345312230622	0	true
sp|O43708|MAAI_HUMAN	9	0	4.785048363430802	0	true
sp|O43709|BUD23_HUMAN	7	0	4.123853863169238	0	true
sp|O43715|TRIA1_HUMAN	5	0	2.8160349282821096	0	true
sp|O43716|GATC_HUMAN	5	0	2.503953764514506	0	true
sp|O43719|HTSF1_HUMAN	40	0	6.2907509951903275	0	true
sp|O43739|CYH3_HUMAN	2	3	2.6261947673559263	0	true
sp|O43747|AP1G1_HUMAN	28	0	4.760967663941009	0	true
sp|O43752|STX6_HUMAN	5	0	3.8080761532712555	0	true
sp|O43760|SNG2_HUMAN	4	0	2.549586160525448	0	true
sp|O43765|SGTA_HUMAN	13	0	4.706629231093586	0	true
sp|O43768|ENSA_HUMAN	6	1	5.816989754310595	0	true
